"","Progress","Age","Gender","Ethnicity","Education","Marital","Employment","Purpose","FreqUse","Nationality","ucla_1","ucla_2","ucla_3","ucla_4","ucla_5","ucla_6","ucla_7","ucla_8","ucla_9","ucla_10","ucla_11","ucla_12","ucla_13","ucla_14","ucla_15","ucla_16","ucla_17","ucla_18","ucla_19","ucla_20","OCI_1","OCI_2","OCI_3","OCI_4","OCI_5","OCI_6","OCI_7","OCI_8","OCI_9","OCI_10","OCI_11","OCI_12","OCI_13","OCI_14","OCI_15","OCI_16","OCI_17","OCI_18","OCI_19","OCI_20","OCI_21","OCI_22","OCI_23","OCI_24","OCI_25","OCI_26","OCI_27","OCI_28","OCI_29","OCI_30","OCI_31","OCI_32","OCI_33","OCI_34","OCI_35","OCI_36","OCI_socsup","OCI_dep","OCI_imp","OCI_att","Ucla_score","OCI_score"
"107",100,21,2,1,3,2,2,"1,3,5",2,2,2,2,3,2,2,2,3,3,2,2,3,3,3,2,2,3,3,2,2,2,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,5,5,4,5,4,5,4,5,5,4,4,4,5,59,26,46,31,48,162
"108",100,24,1,1,4,2,1,"1,2,6,9",6,2,2,2,3,2,2,2,2,2,2,2,2,3,2,3,2,3,3,2,3,2,5,4,3,4,5,5,4,4,3,4,5,4,3,3,3,4,4,5,4,4,3,4,5,3,5,4,4,3,5,5,4,3,4,5,4,5,51,25,42,28,46,146
"109",100,27,1,1,4,1,1,"1,3,7",5,2,2,3,2,2,3,2,3,4,3,2,3,3,2,2,3,2,3,3,1,2,3,4,4,4,4,5,6,5,4,3,3,4,4,4,5,5,6,4,5,5,5,7,5,5,6,5,4,3,4,5,4,2,2,4,4,5,58,31,43,25,50,157
"110",100,26,1,1,4,1,1,"1,4,6,9",5,2,2,3,3,4,2,3,2,3,2,2,4,2,3,3,1,1,2,2,1,3,1,4,2,2,1,3,4,5,5,4,4,1,4,4,2,2,3,7,4,4,7,6,3,7,1,2,4,4,4,3,3,3,6,4,6,2,46,27,30,28,48,131
"111",100,23,2,1,3,2,6,"1,3,5,6,9",3,2,3,3,2,3,3,2,2,3,3,2,2,3,2,3,2,2,2,3,2,2,5,4,5,4,5,4,5,4,5,5,5,3,4,5,5,5,4,5,5,4,4,4,4,4,5,5,4,5,4,5,4,4,5,4,5,4,61,26,43,31,49,161
"112",100,26,2,1,4,2,1,"2",4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,7,7,7,7,1,7,1,1,1,7,7,1,7,1,7,1,1,1,7,1,1,7,1,1,1,7,1,7,1,7,7,7,1,7,43,12,58,31,20,144
"113",100,26,1,1,4,2,1,"1,2,5,6,8,9",6,2,2,2,2,3,2,2,2,3,2,3,2,3,2,2,3,2,2,3,2,2,4,4,4,3,5,4,5,4,3,4,4,4,3,5,4,3,4,4,4,2,4,4,4,3,4,4,4,7,3,6,3,6,4,3,4,5,50,23,40,32,46,145
"114",100,24,1,1,4,2,1,"2,4,6,9",6,2,2,2,2,2,3,3,2,2,2,2,2,2,3,2,2,3,2,2,2,2,4,5,4,5,4,4,3,5,4,4,5,5,4,5,4,4,5,4,3,4,5,4,4,4,5,3,5,3,4,5,4,5,4,5,4,5,51,26,47,30,44,154
"115",100,25,1,1,4,2,1,"1,2,5,9",4,2,2,4,3,4,2,2,3,3,3,2,4,3,4,3,3,3,3,3,2,3,6,6,7,7,6,5,6,7,7,6,7,3,6,7,6,6,7,7,6,6,6,7,6,6,6,5,6,5,6,6,7,5,5,5,5,6,82,36,59,39,59,216
"116",100,25,1,1,3,1,1,"2,5,8,9",3,2,1,2,2,3,2,2,2,2,3,1,1,3,3,2,2,1,3,4,3,3,2,2,3,5,4,3,3,2,4,3,4,5,4,5,4,5,4,4,3,4,3,5,2,2,2,4,3,3,3,3,4,4,2,4,3,5,46,16,41,22,45,125
"117",100,23,1,1,4,2,1,"1,3,4,6,7,9",6,2,3,3,3,2,2,3,3,2,2,3,3,2,3,3,3,2,2,1,2,2,3,3,5,4,5,2,6,5,2,2,5,4,2,6,6,5,4,5,7,4,4,5,5,6,2,4,3,6,3,4,5,4,6,2,5,4,57,26,40,30,49,153
"118",100,26,1,4,4,2,1,"1,2,4,5,7,8,9",6,2,2,2,2,3,1,1,2,3,1,1,2,3,2,1,1,2,3,2,1,2,7,7,6,5,2,5,5,6,7,6,6,6,6,5,5,6,6,6,5,5,3,6,7,6,6,5,6,6,5,3,6,6,5,3,3,3,75,35,45,36,37,191
"119",100,25,1,1,4,1,1,"1,2,4,5,6,8,9",4,2,2,3,3,3,2,3,3,2,2,2,3,2,3,3,2,2,2,3,2,2,4,5,4,5,4,5,5,5,4,4,4,3,4,5,4,4,4,4,4,4,5,5,4,5,5,5,5,5,4,5,5,5,4,4,5,5,58,29,42,32,49,161
"120",100,24,1,1,4,2,1,"2,6,9",6,2,2,2,2,2,3,3,2,3,3,2,3,2,3,2,3,2,2,3,2,2,4,5,4,3,4,5,5,5,4,3,4,3,4,4,3,5,3,5,3,5,6,4,3,4,6,4,4,3,4,5,6,4,3,4,5,6,58,27,39,28,48,152
"121",100,23,2,1,3,2,6,"1,2,4,5,9",4,2,3,3,2,3,3,2,2,3,3,2,3,3,3,2,2,2,3,3,3,2,4,4,5,4,5,5,5,5,4,4,4,4,5,5,4,4,5,4,5,4,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,4,61,28,44,33,52,166
"122",100,25,1,4,4,2,2,"1,2,4,5,8,9",4,2,2,3,2,2,2,1,2,3,1,2,2,2,3,2,2,2,3,3,1,2,7,5,5,3,3,5,6,5,6,6,5,5,7,6,5,6,6,6,5,5,5,6,5,5,5,5,7,5,6,7,6,5,6,5,5,3,75,31,46,41,42,193
"123",100,27,2,1,4,1,1,"1,4,5,8,9",3,2,3,3,3,2,2,3,3,2,3,3,2,3,3,2,3,3,3,2,3,3,4,4,3,3,4,3,3,3,5,3,4,4,3,4,5,4,3,4,5,4,3,4,5,4,5,5,5,4,3,4,5,4,5,5,4,4,51,26,38,29,54,144
"124",100,23,2,1,3,2,6,"1,2,5,8,9",4,2,3,2,2,3,3,3,3,2,3,2,3,2,3,2,2,2,2,3,3,2,3,4,5,3,5,4,4,5,4,5,5,3,4,4,4,5,5,5,4,3,3,4,4,4,5,4,5,4,4,5,4,4,4,5,4,5,55,25,43,29,50,152
"125",100,30,2,1,4,1,1,"1,8,9",4,2,2,4,2,3,3,2,2,2,2,2,2,2,2,1,2,3,3,1,1,3,6,7,5,6,3,6,3,7,5,3,6,5,5,4,6,5,4,3,2,1,4,4,3,5,3,6,4,3,5,5,3,5,4,5,6,6,60,28,48,27,44,163
"126",100,24,1,1,4,2,1,"1,2,5,8,9",4,2,3,3,2,2,2,3,2,2,3,3,3,3,3,3,3,3,3,2,2,2,3,4,4,4,4,4,4,4,5,4,4,5,4,3,4,4,5,5,4,3,4,5,4,4,3,5,4,5,5,5,5,5,5,4,4,4,54,24,42,32,52,152
"127",100,30,1,1,4,1,1,"2,4,5,6,8,9",3,2,3,2,2,3,3,3,2,3,2,2,2,2,2,3,2,2,2,3,2,2,4,4,4,4,5,3,4,5,5,5,4,3,4,5,4,4,4,5,5,4,4,4,5,5,4,5,4,4,5,5,4,4,4,5,5,4,57,27,42,30,47,156
"128",100,34,2,2,3,3,2,"2,4,9",5,2,4,3,2,4,2,3,3,1,2,3,3,2,4,2,3,3,4,4,2,3,3,5,5,7,5,5,7,6,5,6,4,3,2,7,5,5,6,4,5,1,5,6,3,5,4,2,5,3,1,1,3,1,1,3,5,6,59,28,50,13,57,150
"129",100,24,1,1,4,2,1,"2,4,5,6,9",5,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,3,2,1,1,6,3,6,6,4,2,4,5,4,5,4,5,6,4,7,5,6,5,3,3,5,4,5,6,6,2,7,3,3,5,4,5,3,6,3,4,56,27,52,29,34,164
"130",100,24,1,1,4,2,1,"2,5,6,8,9",6,2,2,2,2,2,3,3,3,2,2,3,2,3,2,2,3,2,2,3,2,2,5,5,4,4,4,5,4,3,4,5,4,5,4,5,4,3,4,5,3,4,5,4,4,4,5,4,3,4,5,4,3,4,4,4,5,5,52,27,44,28,47,151
"131",100,24,1,1,4,2,1,"1,2,4,6,9",6,2,2,2,3,2,3,3,3,3,2,3,3,3,2,3,2,2,2,3,2,2,3,4,5,4,4,3,5,4,4,3,5,3,4,3,4,4,5,4,3,3,4,5,4,4,3,4,5,5,4,3,4,5,5,4,3,6,50,23,42,30,50,145
"132",100,24,1,1,4,2,2,"3",6,2,2,2,2,2,2,3,2,3,3,3,3,3,2,3,2,2,2,3,2,2,3,4,5,5,4,3,4,4,5,4,3,5,4,5,4,4,3,4,5,5,4,3,4,4,5,4,3,3,4,5,4,4,3,4,5,5,54,25,41,27,48,147
"133",100,36,1,1,3,2,1,"2,4,6,7,8",3,2,1,2,3,1,2,3,2,3,3,4,3,2,2,2,2,4,2,3,3,4,5,3,2,5,3,2,5,3,3,2,5,3,2,2,3,5,2,3,2,5,2,2,6,4,2,3,2,2,6,2,3,2,2,5,3,4,40,20,34,21,51,115
"134",100,30,1,4,3,1,1,"1,2,3,5,6",2,2,4,2,3,1,2,3,1,3,3,3,4,2,3,2,3,2,2,2,2,2,6,6,3,6,2,2,3,6,2,2,6,6,3,5,2,2,2,6,2,2,5,3,2,2,5,2,3,4,3,2,2,2,3,5,2,3,44,20,39,19,49,122
"135",100,25,2,1,4,1,2,"1,2,3,5,9",3,2,1,2,2,2,1,1,2,2,1,1,1,1,2,2,1,1,3,2,1,2,5,5,5,5,3,4,5,6,6,5,3,2,6,4,5,6,5,2,2,2,3,5,5,6,6,2,6,1,1,5,5,4,5,6,6,6,58,33,43,24,31,158
"136",100,40,1,4,5,1,1,"1,2,3,6,7",3,2,1,4,4,4,1,1,4,4,1,1,4,4,4,4,1,1,4,4,1,1,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,91,41,64,49,53,245
"137",100,25,2,1,4,1,2,"1,2,3,5,9",3,2,1,4,4,2,1,1,1,2,1,1,1,1,1,1,1,1,3,2,2,1,5,2,5,4,3,3,5,6,2,6,5,2,6,2,4,5,6,2,2,2,6,5,6,6,6,1,6,1,1,6,6,5,2,5,6,6,50,31,47,23,32,151
"138",100,30,1,4,6,1,1,"4,6,8,9",3,2,1,4,4,4,1,1,4,4,1,1,4,4,4,4,1,1,4,4,1,1,7,7,7,7,7,7,7,7,7,7,2,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,91,42,58,49,53,240
"139",100,23,1,1,3,2,2,"4,5,8,9",4,2,3,2,3,3,2,2,3,3,3,2,2,2,2,3,2,3,3,2,3,2,3,3,4,3,5,4,4,4,5,5,5,3,5,4,4,5,5,4,4,5,5,4,5,4,4,5,4,5,4,5,5,5,5,4,4,5,56,24,44,33,50,157
"140",100,22,2,1,3,2,6,"1,4,5,8,9",4,2,3,2,3,2,2,2,2,2,2,2,3,2,3,2,2,3,3,3,3,2,3,4,4,5,4,4,5,4,4,4,4,3,5,5,5,4,4,5,4,4,5,4,4,5,5,4,4,4,5,3,4,5,5,4,5,4,55,27,42,30,48,154
"141",100,35,2,1,1,2,1,"2",1,2,4,3,3,4,3,4,4,3,4,4,2,3,1,3,3,4,4,2,4,4,1,2,3,2,1,3,4,7,6,4,2,2,6,7,6,7,7,5,2,1,2,2,2,1,3,5,6,6,1,5,4,2,2,1,2,2,60,12,29,23,66,124
"142",100,24,1,1,3,2,2,"1,2,4,5,6,7",4,2,3,2,3,2,2,3,2,3,2,3,3,3,3,2,3,3,3,2,2,2,4,4,4,5,5,4,3,4,5,4,4,3,4,4,5,4,4,5,4,4,3,5,3,4,4,5,5,5,5,4,5,5,5,5,4,4,55,24,42,33,51,154
"143",100,24,2,2,4,2,1,"1,2,4,7,8,9",4,2,3,2,3,3,3,3,3,3,2,3,3,3,2,3,3,2,3,2,2,2,3,4,4,4,5,4,5,3,4,4,5,3,4,3,4,5,4,5,5,5,3,5,4,4,5,5,4,4,5,5,3,4,4,5,5,4,53,27,41,31,53,152
"144",100,25,2,1,4,2,1,"1,2,5,8,9",4,2,3,2,2,3,3,3,3,2,2,3,2,3,2,2,3,2,3,2,3,3,3,4,3,4,4,4,4,3,5,5,5,3,3,3,4,3,4,4,5,5,4,4,4,5,3,3,5,4,4,4,5,5,4,4,5,5,48,25,42,31,51,146
"145",100,25,2,1,4,2,2,"2,4,5,8,9",4,2,3,2,2,3,3,2,2,3,3,3,3,2,3,2,3,2,2,3,3,3,3,3,4,4,4,5,5,5,4,4,4,4,5,5,3,3,5,4,3,5,4,3,4,4,4,5,5,5,4,4,4,5,4,4,3,3,55,21,39,32,52,147
"146",100,23,2,1,3,2,6,"1,4,5,8,9",3,2,3,2,3,3,3,3,2,3,2,3,2,2,3,2,3,2,2,2,2,2,3,3,4,5,4,4,3,4,3,5,5,3,4,4,5,5,5,4,3,5,5,5,4,4,4,3,5,5,4,4,3,5,4,3,4,4,47,24,44,32,49,147
"147",100,23,1,1,3,2,2,"2,3,4,5,9",4,2,3,2,3,2,2,3,3,2,2,3,3,3,3,2,3,2,3,2,3,2,4,3,4,4,4,5,5,5,5,4,3,4,5,4,4,3,5,4,4,4,5,4,5,4,3,5,5,4,5,3,4,5,3,5,5,4,57,24,42,29,51,152
"148",100,22,1,1,3,2,1,"2,3,4,5,9",4,2,3,3,3,2,2,3,3,2,2,3,3,3,3,2,3,2,3,3,3,2,3,4,3,4,3,3,5,3,4,4,4,5,3,5,5,4,3,5,4,3,3,3,3,4,4,3,3,3,5,5,4,4,5,5,4,4,49,22,40,28,53,139
"149",100,26,2,1,5,2,1,"1,2,4,5,8,9",4,2,3,2,2,2,2,3,2,3,3,2,2,2,2,3,3,2,3,2,3,2,3,3,4,4,4,5,3,5,3,4,4,4,5,5,4,3,4,3,5,4,4,4,3,3,5,3,4,3,4,3,4,4,4,3,4,4,51,22,39,26,48,138
"150",100,27,1,3,4,1,1,"1,2,4,5,8,9",4,2,3,3,2,2,2,3,3,3,3,2,2,3,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,3,3,5,5,4,5,5,4,4,3,4,3,5,4,5,4,3,4,5,4,3,3,5,4,4,4,4,5,4,50,24,41,28,48,143
"151",100,35,2,1,4,1,1,"2,4,5,9",5,2,2,3,4,4,2,3,3,3,2,2,4,4,3,4,3,2,1,2,3,2,6,5,7,6,5,5,7,7,7,6,5,3,5,6,6,6,5,5,6,5,6,5,6,6,6,5,5,4,4,5,5,5,5,5,5,5,77,33,52,33,56,195
"152",100,18,2,4,3,2,6,"1,5,6,9",4,2,2,3,3,3,2,3,3,2,2,2,2,2,2,2,3,2,3,4,2,3,7,7,7,6,5,6,6,6,6,6,6,2,6,6,6,6,5,5,6,2,6,6,6,7,7,2,7,3,6,6,6,6,6,6,7,7,75,40,55,36,50,206
"153",100,35,1,3,4,1,1,"1,2,5,6,8,9",4,2,1,2,3,3,2,1,2,2,3,1,2,2,2,2,1,1,2,3,2,1,2,2,1,2,2,2,2,2,2,2,7,6,6,2,2,2,2,5,1,2,2,2,2,2,2,2,4,2,2,2,2,4,2,2,2,2,31,12,29,18,38,90
"154",100,26,1,3,2,2,2,"1,2",4,2,2,2,2,3,3,1,3,2,3,2,3,3,2,3,3,1,3,2,2,3,4,5,4,3,5,4,5,4,5,4,4,4,5,6,6,3,4,4,4,5,2,3,4,5,5,4,4,4,3,4,4,4,4,5,5,4,56,27,41,28,48,152
"155",100,30,1,2,4,2,2,"4",4,2,4,4,2,4,1,2,4,4,2,2,4,4,2,4,1,2,3,4,3,2,6,6,7,6,7,5,7,7,6,5,6,1,4,7,7,6,5,7,7,7,6,7,7,6,7,5,6,7,7,6,7,7,6,7,7,4,81,40,54,46,58,221
"156",100,30,2,1,4,1,1,"4,7",4,2,4,2,3,2,4,3,2,3,3,1,2,3,2,3,3,1,3,2,3,4,5,5,4,3,6,4,3,3,5,4,3,2,5,4,6,5,2,6,4,5,7,5,3,2,3,6,5,4,3,3,6,5,4,6,5,4,60,23,43,29,53,155
"157",100,30,1,1,4,1,3,"1,3,4,5,6",4,2,1,3,4,2,1,1,4,3,3,2,2,3,4,4,1,1,3,3,1,1,4,3,5,5,6,6,7,5,6,6,6,1,7,5,6,6,6,7,5,6,5,6,7,7,7,7,6,6,5,7,7,7,6,6,6,7,77,36,54,43,47,210
"158",100,25,1,1,4,2,1,"1,2,4,5",6,2,3,4,2,3,2,3,3,3,3,2,3,2,2,2,3,3,3,4,2,3,4,5,3,5,3,4,5,4,3,6,1,4,5,3,7,6,5,3,3,5,5,4,4,5,5,2,4,5,6,3,4,4,4,6,5,3,49,28,45,31,55,153
"160",100,25,1,1,3,2,1,"2,6",4,2,1,3,3,3,2,3,3,3,2,3,4,3,4,3,2,3,4,3,2,2,5,5,6,5,6,5,5,7,5,5,5,3,3,5,6,5,5,5,6,5,5,5,6,6,5,5,7,6,5,6,6,7,5,6,6,6,68,33,52,41,56,194
"161",100,26,1,1,4,3,4,"5,6,8",3,2,3,3,2,3,1,2,1,4,1,2,3,3,4,4,3,2,4,4,4,1,6,7,6,7,7,7,7,5,6,7,7,1,6,7,5,7,7,7,4,7,7,6,4,7,6,7,4,7,7,6,7,5,7,7,6,7,82,36,62,43,54,223
"162",100,24,2,1,3,3,2,"6,7",4,2,3,3,2,1,3,2,2,1,3,3,2,3,2,2,2,4,2,2,3,3,3,4,2,2,2,3,2,2,2,7,5,6,2,2,3,4,2,2,3,2,2,3,4,2,3,2,2,2,3,2,2,3,2,4,2,2,31,18,35,16,48,100
"163",100,28,1,4,4,1,1,"2,6,9",3,2,1,3,3,2,2,1,2,2,2,1,3,3,3,2,1,2,3,4,2,2,6,2,6,6,4,2,6,6,6,6,5,3,5,4,4,6,6,5,5,5,4,5,5,5,5,6,6,6,5,5,5,6,6,6,6,7,68,28,51,39,44,186
"164",100,28,1,1,4,1,1,"5,6,8",5,2,2,2,2,3,3,4,2,3,3,4,2,2,2,2,2,2,3,3,3,3,7,6,7,7,7,6,7,7,7,6,7,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,90,35,52,43,52,220
"165",100,28,1,1,4,1,1,"6,7,8",5,2,1,1,2,2,2,3,2,2,2,2,2,3,2,3,3,2,3,2,3,3,7,2,6,4,5,5,6,5,5,4,4,4,6,6,6,4,5,5,4,5,5,7,7,6,6,1,7,6,6,6,7,7,1,1,2,1,67,30,39,38,45,174
"166",100,28,1,1,4,1,1,"2,5,8",5,2,2,2,3,2,3,3,3,1,4,2,3,2,3,3,2,3,4,3,3,2,7,1,7,6,5,5,6,6,6,7,6,2,7,6,6,6,7,7,7,7,6,5,7,5,7,7,7,6,6,6,7,7,1,1,1,1,84,26,47,40,53,197
"167",100,28,1,1,5,1,1,"1,6,7",5,2,3,2,1,3,2,1,3,2,3,3,1,1,3,1,1,1,3,2,3,3,7,2,6,6,6,7,6,7,7,6,6,3,7,6,7,7,7,5,7,7,6,6,7,7,7,6,6,6,7,6,7,6,1,1,1,1,85,30,49,39,42,203
"168",100,28,1,1,5,1,1,"2,4,7,9",4,2,3,2,2,2,3,3,4,3,2,3,2,2,2,2,3,3,2,3,3,4,7,2,6,7,6,7,7,7,7,6,6,1,7,6,6,6,7,7,6,6,5,6,7,6,6,7,6,6,6,7,6,7,1,1,1,1,86,28,46,39,53,199
"169",100,28,1,1,5,1,1,"2,5,8",5,2,1,2,3,2,1,1,1,1,2,2,4,4,2,1,3,3,3,2,3,3,7,1,7,6,6,7,6,4,6,5,5,2,6,6,6,7,6,7,7,6,6,7,6,7,6,6,7,5,6,6,7,7,1,1,1,1,83,28,44,38,44,193
"170",100,28,1,1,3,1,1,"1,2,6,7",4,2,2,3,2,1,4,3,3,3,2,2,2,2,2,3,1,3,2,2,2,2,7,1,7,6,6,7,6,6,6,6,7,2,6,6,5,5,7,7,7,6,7,6,6,6,6,7,7,7,7,7,7,7,2,1,1,1,84,26,48,43,46,201
"171",100,28,1,1,3,1,1,"1,5,6,8",5,2,2,3,1,1,4,1,4,3,3,3,2,2,3,2,4,2,3,2,3,3,7,1,6,6,6,6,7,7,7,7,6,2,6,6,7,6,7,7,6,5,5,5,7,5,7,7,6,6,6,6,6,7,1,1,1,1,84,26,48,37,51,195
"172",100,28,1,1,3,1,1,"4,5,6,8",5,2,1,4,1,2,3,2,2,2,4,4,1,3,3,4,3,3,2,2,3,3,6,2,7,6,5,6,5,7,5,5,7,2,6,6,6,5,6,7,7,6,7,6,6,6,7,6,6,6,6,6,6,7,1,1,1,1,79,28,46,38,52,191
"173",100,19,2,1,3,2,6,"4,5,6,9",5,2,1,1,3,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,6,1,4,4,5,3,3,4,4,4,5,4,6,4,6,5,4,4,4,3,3,4,3,6,5,3,6,4,3,6,5,7,7,7,4,6,55,23,48,36,33,162
"174",100,26,1,1,4,1,1,"1,2,3,6,9",6,2,1,1,3,2,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,1,6,2,4,4,5,3,3,5,4,5,4,4,6,4,6,5,4,6,7,7,5,5,5,6,6,4,7,4,3,6,7,7,7,7,4,5,64,28,49,41,30,182
"175",100,26,1,2,2,2,5,"4",5,2,2,3,3,3,4,2,2,1,2,3,3,1,3,3,3,3,2,3,3,2,5,3,3,2,2,3,2,2,6,3,2,6,2,3,2,6,3,2,3,2,3,7,6,2,3,2,3,4,3,3,2,3,2,5,3,4,41,24,32,20,51,117
"176",100,26,1,3,1,3,3,"3,4,5",1,2,2,3,2,3,3,2,2,3,3,2,3,2,3,2,2,2,2,3,3,2,6,3,3,2,6,3,2,3,6,3,2,5,2,5,3,2,2,6,3,5,2,3,5,2,3,2,6,3,2,2,2,3,2,2,3,5,45,19,32,23,49,119
"177",100,25,2,1,4,2,3,"1,3,5,6,9",5,2,3,4,2,4,3,3,2,2,3,3,4,2,2,4,3,3,4,4,3,3,6,6,6,6,6,6,6,7,6,7,7,2,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,2,6,84,32,60,43,61,219
"178",100,25,1,1,4,2,3,"1,2,3,4,5,6,9",5,2,3,4,3,4,3,3,4,2,3,3,2,3,4,4,3,3,3,3,3,2,7,7,7,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,6,6,3,6,78,34,56,42,62,210
"179",100,25,2,1,4,2,1,"1,2,4,5,6",5,2,1,1,4,1,1,1,1,4,1,1,1,4,4,1,1,1,4,4,1,1,7,1,1,6,6,6,6,6,6,1,7,1,7,7,7,7,7,6,7,6,7,6,1,4,4,7,6,1,4,1,4,4,4,2,2,4,77,18,48,26,38,169
"180",100,20,2,3,2,1,2,"2,3,4,5,8,9",5,2,2,2,3,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,5,2,4,4,4,3,2,5,4,4,2,4,6,5,4,4,5,5,4,6,4,4,4,6,7,3,7,3,4,7,7,7,7,7,6,6,57,29,44,41,38,171
"181",100,25,2,1,4,2,1,"1,2,3,4,6",5,2,1,1,4,1,1,1,1,4,1,1,1,4,4,1,1,1,4,4,1,1,6,1,2,6,6,6,6,6,6,6,1,1,7,7,7,7,6,6,7,6,7,6,1,4,4,7,6,1,5,1,5,5,5,3,3,5,78,19,48,29,38,174
"182",100,25,2,1,4,2,1,"1,2,3,4,5",5,2,1,1,4,1,1,1,1,4,1,1,1,4,4,1,1,1,4,4,1,1,6,1,6,6,6,6,6,6,6,6,1,1,7,7,7,7,6,6,7,6,7,6,1,4,4,7,6,1,5,1,5,5,5,3,3,6,82,19,49,29,38,179
"183",100,25,2,1,4,2,1,"1,2,4,5,6",5,2,1,1,4,1,1,1,1,4,1,1,1,4,4,1,1,1,4,4,1,1,7,1,2,6,6,6,6,6,6,6,1,1,7,7,7,7,7,6,7,6,7,6,1,4,4,7,6,1,5,1,5,5,5,2,2,5,79,18,48,29,38,174
"184",100,25,2,1,4,2,1,"1,2,5,6",5,2,1,1,4,1,1,1,1,4,1,1,1,4,4,1,1,1,4,4,1,1,6,1,2,6,6,6,6,6,6,6,1,1,7,7,7,7,6,6,7,6,7,6,1,4,4,7,6,1,5,1,5,5,5,2,2,5,78,18,47,29,38,172
"185",100,25,2,1,4,2,1,"1,2,4,5,6",5,2,1,1,4,1,1,1,1,4,1,1,1,4,4,1,1,1,4,4,1,1,6,1,6,6,6,6,6,6,6,6,1,1,7,7,7,7,6,6,7,6,7,6,1,4,4,7,6,1,5,1,5,5,5,3,3,6,82,19,49,29,38,179
"186",100,35,1,1,6,1,1,"1,2,5,6",3,2,2,1,1,1,3,3,1,1,3,1,2,1,2,1,1,1,2,3,1,1,6,1,2,5,1,1,6,6,2,4,2,5,5,1,3,2,1,1,1,4,1,1,1,2,1,6,5,3,3,5,2,5,2,1,1,1,41,7,24,27,32,99
"187",100,20,1,3,4,2,2,"1,2,3,4,8,9",5,2,2,2,3,2,1,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,6,2,4,4,3,2,4,6,4,4,3,4,6,4,6,4,4,4,2,3,3,4,3,6,6,3,6,3,4,7,7,7,7,6,5,3,56,26,40,37,36,159
"188",100,29,1,1,4,1,2,"6,8,9",3,2,3,3,2,3,3,2,4,3,3,2,4,2,3,2,2,1,2,3,3,2,3,2,6,3,3,3,4,5,3,4,3,3,6,5,4,4,3,4,5,4,5,3,4,5,3,5,5,3,4,5,3,4,3,4,4,5,56,21,37,28,52,142
"189",100,29,1,1,4,1,2,"6,8,9",3,2,3,3,2,3,3,2,4,3,3,2,4,2,3,2,2,1,2,3,3,2,3,2,6,3,3,3,4,5,3,4,3,3,6,5,4,4,3,4,5,4,5,3,4,5,3,5,5,3,4,5,3,4,3,4,4,5,56,21,37,28,52,142
"190",100,29,1,1,4,1,2,"6,8,9",3,2,3,3,2,3,3,2,4,3,3,2,4,2,3,2,2,1,2,3,3,2,3,2,6,3,3,3,4,5,3,4,3,3,6,5,4,4,3,4,5,4,5,3,4,5,3,5,5,3,4,5,3,4,3,4,4,5,56,21,37,28,52,142
"191",100,29,1,1,4,1,2,"6,8,9",3,2,3,3,2,3,3,2,4,3,3,2,4,2,3,2,2,1,2,3,3,2,3,2,6,3,3,3,4,5,3,4,3,3,6,5,4,4,3,4,5,4,6,4,2,1,2,2,3,4,3,3,4,2,4,4,4,5,54,15,38,23,52,130
"192",100,31,1,1,3,3,2,"3,4,6,8,9",3,2,3,2,2,3,3,1,2,4,2,3,3,2,3,2,2,3,3,2,1,2,3,4,4,3,4,4,5,6,2,3,5,4,5,3,4,5,3,5,3,4,6,4,5,4,5,4,5,5,3,2,3,3,4,6,4,5,52,26,43,26,48,147
"193",100,25,2,3,4,1,1,"2,5,9",6,2,1,1,4,2,1,2,3,2,1,1,1,1,1,2,1,2,1,2,2,2,6,2,4,5,5,3,3,6,5,4,4,2,6,4,7,6,4,6,3,4,2,4,4,6,6,3,7,2,2,4,4,7,7,7,4,2,59,26,42,33,33,160
"194",100,31,1,1,3,3,2,"3,4,6,8,9",3,2,3,2,2,3,3,1,2,4,2,3,3,2,3,2,2,3,3,2,1,2,3,4,4,3,4,6,7,3,4,6,6,2,4,4,5,3,5,3,4,6,4,5,4,5,4,5,5,3,2,3,3,4,6,4,5,7,53,27,46,29,48,155
